,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,Y
7026,90000.0,1,2,3,40,0,0,0,0,-1,-1,67091.0,64006.25,25286.0,8773.0,3786.0,1256.0,1965.0,5000.0,4505.0,3788.0,390.0,390.0,1
7027,240000.0,2,1,1,35,0,0,0,0,0,0,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,5006.0,5000.0,4505.0,4013.25,4031.5,4000.0,0
7028,240000.0,2,1,2,27,-1,0,0,0,0,2,67091.0,64006.25,60164.75,54506.0,50190.5,11292.0,5006.0,5000.0,4214.0,4013.25,252.5,1000.0,0
7029,100000.0,1,1,1,49,0,0,0,2,2,2,63977.0,64006.25,60164.75,54506.0,50190.5,49198.25,2500.0,5000.0,390.0,4013.25,3000.0,117.75,1
7030,200000.0,2,1,2,40,1,-2,-2,-1,-1,-1,3558.75,2984.75,2666.25,8567.0,17363.0,1256.0,1000.0,833.0,4505.0,4013.25,252.5,117.75,0
7031,70000.0,2,2,1,43,0,0,0,0,0,0,38173.0,38750.0,39493.0,39879.0,40314.0,40725.0,1957.0,1700.0,1408.0,1448.0,1456.0,1475.0,0
7032,200000.0,2,1,1,40,-1,-1,-1,-1,-1,-1,16204.0,7870.0,18041.0,4288.0,2270.0,1256.0,5006.0,5000.0,4288.0,2270.0,467.0,117.75,0
7033,50000.0,2,2,1,31,0,0,0,0,0,0,52754.0,50393.0,25953.0,27350.0,19931.0,16845.0,3000.0,5000.0,3000.0,3002.0,3007.0,4000.0,0
7034,90000.0,2,2,1,24,0,0,0,0,0,0,28329.0,28980.0,29564.0,29710.0,29700.0,1256.0,1800.0,1774.0,920.0,1102.0,4014.0,117.75,0
7035,50000.0,2,2,1,30,0,0,0,0,0,0,48139.0,49364.0,50558.0,23921.0,24423.0,25059.0,2299.0,2493.0,856.0,887.0,1043.0,922.0,0
7036,240000.0,2,1,1,37,-1,-1,-2,-2,-2,-2,3558.75,2984.75,2666.25,2326.75,1763.0,1256.0,1000.0,833.0,390.0,296.0,252.5,117.75,0
7037,140000.0,1,1,2,35,-1,-1,-1,-1,-1,-1,3558.75,2984.75,4233.0,2326.75,1763.0,1256.0,1000.0,4233.0,857.0,325.0,325.0,954.0,0
7038,120000.0,1,1,1,52,2,2,2,2,3,2,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,3300.0,5000.0,4505.0,1500.0,4031.5,117.75,0
7039,240000.0,1,2,1,61,1,-1,-1,-1,-1,-1,3558.75,8602.0,2666.25,2326.75,1763.0,1256.0,5006.0,833.0,880.0,1018.0,252.5,1922.0,0
7040,170000.0,2,2,1,25,0,-1,0,0,-1,-1,3558.75,3970.0,3406.0,2326.75,1763.0,6616.0,4000.0,2703.0,390.0,495.0,4031.5,495.0,0
7041,240000.0,2,1,1,39,0,0,0,0,0,-1,39823.0,61597.0,52210.0,27843.0,28926.0,11931.0,5006.0,5000.0,566.0,4013.25,4031.5,4000.0,0
7042,50000.0,1,2,1,51,0,0,0,0,0,0,31281.0,30832.0,20497.0,19465.0,18474.0,20096.0,2556.0,1582.0,811.0,700.0,2318.0,1101.0,0
7043,210000.0,2,1,2,26,1,-1,2,0,0,-2,3558.75,2984.75,2666.25,2326.75,1763.0,1256.0,1000.0,833.0,390.0,296.0,252.5,117.75,0
7044,50000.0,1,1,2,24,0,0,0,0,0,2,42509.0,43565.0,44530.0,40206.0,46538.0,47311.0,2041.0,2006.0,1632.0,4013.25,1701.0,117.75,0
7045,200000.0,2,2,1,42,-1,-1,-1,-1,-1,-1,3558.75,2984.75,2666.25,2326.75,1763.0,1256.0,1000.0,833.0,600.0,485.0,252.5,117.75,0
7046,20000.0,2,1,2,26,-1,-1,-1,-1,-1,0,11030.0,5331.0,20985.0,6932.0,37345.0,28798.0,5006.0,5000.0,4505.0,4013.25,2000.0,4000.0,0
7047,80000.0,2,2,1,53,1,2,2,2,0,0,9715.0,9415.0,11254.0,10777.0,12096.0,13895.0,1000.0,2000.0,390.0,1500.0,2000.0,117.75,0
7048,240000.0,1,2,1,32,1,-1,-1,-2,-2,-2,3558.75,2984.75,2666.25,2326.75,1763.0,1256.0,2500.0,833.0,390.0,296.0,252.5,117.75,1
7049,240000.0,2,1,2,44,3,2,2,2,2,2,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,5006.0,5000.0,4505.0,4013.25,4031.5,4000.0,1
7050,50000.0,2,2,1,34,-1,-1,-1,-1,-1,-1,3558.75,8192.0,3595.0,2326.75,6483.0,1256.0,5006.0,3622.0,900.0,4013.25,252.5,117.75,0
7051,210000.0,2,3,1,55,0,0,0,0,0,0,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,5006.0,5000.0,4505.0,4013.25,4031.5,4000.0,1
7052,20000.0,1,2,2,51,-1,-1,-2,-1,-1,-2,3558.75,2984.75,2666.25,2326.75,1763.0,1256.0,1000.0,833.0,2280.0,296.0,252.5,117.75,0
7053,160000.0,2,2,2,29,0,0,-1,-1,-1,-1,36134.0,21827.0,2666.25,2326.75,2876.0,1949.0,5006.0,833.0,421.0,2876.0,1949.0,4000.0,1
7054,50000.0,2,3,1,46,2,0,0,2,2,0,25706.0,25040.0,25376.0,23845.0,21691.0,20426.0,1434.0,2456.0,784.0,296.0,778.0,573.0,1
7055,50000.0,2,1,2,24,0,0,0,0,0,0,49982.0,49650.0,48321.0,30281.0,30380.0,28852.0,1963.0,1739.0,1033.0,1058.0,1041.0,1007.0,0
7056,30000.0,1,3,2,31,3,2,0,0,0,2,30588.0,26860.0,21165.0,21281.0,22938.0,22422.0,1000.0,1646.0,762.0,2000.0,252.5,647.0,1
7057,100000.0,1,1,2,29,2,2,2,2,2,0,48186.0,48924.0,47837.0,51361.0,50190.5,49198.25,1800.0,833.0,4321.0,296.0,2400.0,117.75,1
7058,240000.0,1,2,2,28,0,0,0,0,0,0,35564.0,25173.0,10633.0,7217.0,7364.0,1256.0,2086.0,3017.0,390.0,296.0,252.5,763.0,0
7059,240000.0,2,2,1,34,0,0,-1,-1,-1,-1,4153.0,2984.75,5565.0,4050.0,4922.0,15362.0,1002.0,5000.0,4050.0,4013.25,4031.5,4000.0,0
7060,50000.0,2,2,3,30,2,2,0,0,0,0,40087.0,38281.0,34519.0,33965.0,33273.0,31960.0,1000.0,1466.0,1282.0,1293.0,1257.0,3013.0,0
7061,120000.0,2,2,1,37,0,0,0,2,0,0,12006.0,13024.0,14795.0,14313.0,14762.0,14902.0,1171.0,1942.0,390.0,626.0,478.0,495.0,0
7062,30000.0,2,2,2,29,1,2,0,0,0,2,16493.0,15545.0,16557.0,16857.0,18121.0,18375.0,1000.0,1275.0,575.0,1539.0,700.0,117.75,1
7063,200000.0,2,2,2,30,0,0,0,0,0,0,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,5006.0,5000.0,4505.0,4013.25,4031.5,4000.0,0
7064,20000.0,1,3,2,37,0,0,0,-1,-1,-2,19716.0,20518.0,16551.0,2326.75,1763.0,1256.0,1547.0,1350.0,1700.0,296.0,252.5,117.75,0
7065,50000.0,2,2,2,23,0,0,0,2,0,0,47020.0,48383.0,47231.0,20508.0,20584.0,19625.0,2139.0,2500.0,390.0,2000.0,2000.0,2000.0,1
7066,70000.0,2,1,2,25,0,0,0,0,0,0,8272.0,10128.0,11106.0,11443.0,10323.0,11150.0,2000.0,1163.0,500.0,376.0,1000.0,800.0,0
7067,240000.0,2,1,2,32,1,-2,-1,0,-1,-1,3558.75,2984.75,3786.0,3786.0,2881.0,2430.0,1000.0,3786.0,390.0,2881.0,2430.0,117.75,0
7068,90000.0,2,1,2,30,2,2,3,3,3,3,3558.75,2984.75,2666.25,2326.75,2450.0,2150.0,1000.0,833.0,390.0,2000.0,252.5,117.75,0
7069,150000.0,1,2,1,37,2,2,2,2,2,2,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,5006.0,833.0,4505.0,1800.0,252.5,2100.0,1
7070,90000.0,1,2,2,38,0,0,0,0,0,0,67091.0,64006.25,48950.0,20253.0,18810.0,19496.0,5006.0,5000.0,1353.0,1000.0,1000.0,607.0,0
7071,80000.0,1,1,1,40,0,0,2,2,2,2,28054.0,31201.0,31594.0,30787.0,34513.0,34995.0,3600.0,1200.0,390.0,4013.25,1200.0,1500.0,1
7072,100000.0,1,1,2,32,1,2,2,0,0,0,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,4000.0,833.0,2000.0,2000.0,3000.0,117.75,0
7073,200000.0,2,2,1,41,-2,-2,-2,-1,0,0,3558.75,2984.75,2666.25,2326.75,2008.0,1256.0,1000.0,1692.0,2004.0,296.0,252.5,117.75,0
7074,140000.0,2,2,2,31,3,3,2,2,2,2,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,5006.0,5000.0,4505.0,4013.25,4031.5,4000.0,1
7075,110000.0,2,2,2,45,-1,-1,-1,0,0,0,3558.75,9376.0,60164.75,33342.0,33193.0,32993.0,5006.0,5000.0,1167.0,1197.0,1180.0,1163.0,0
7076,50000.0,2,3,3,43,0,0,0,0,0,0,31199.0,36067.0,24727.0,30182.0,27043.0,25995.0,5006.0,2111.0,4505.0,1000.0,4031.5,4000.0,0
7077,60000.0,2,2,1,42,0,0,0,0,0,0,61759.0,60399.0,38994.0,40338.0,40142.0,39904.0,2600.0,2000.0,2000.0,1614.0,1590.0,2000.0,0
7078,130000.0,1,1,1,40,0,0,0,0,0,-2,25375.0,26128.0,25327.0,25775.0,1763.0,1256.0,1500.0,1852.0,1300.0,296.0,252.5,117.75,0
7079,240000.0,2,2,1,43,0,0,0,0,0,0,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,5006.0,5000.0,4505.0,4013.25,4031.5,4000.0,0
7080,120000.0,2,3,1,42,-1,-1,-1,0,-1,0,3558.75,2984.75,4531.0,2326.75,4015.0,2042.0,1000.0,4531.0,390.0,4013.25,252.5,1007.0,0
7081,240000.0,2,2,2,35,1,2,0,0,0,0,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,1000.0,5000.0,4505.0,4013.25,4031.5,4000.0,0
7082,200000.0,2,2,1,36,-1,0,0,0,0,0,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,5006.0,5000.0,4505.0,4013.25,4031.5,4000.0,1
7083,20000.0,1,1,2,31,1,3,2,0,0,-2,16170.0,15646.0,14020.0,13345.0,1763.0,1256.0,1000.0,833.0,1925.0,296.0,252.5,117.75,1
7084,240000.0,2,2,1,29,-2,-2,-2,-1,-1,0,6764.0,6500.0,6764.0,2326.75,50190.5,49198.25,5006.0,5000.0,3542.0,4013.25,4031.5,4000.0,0
7085,210000.0,2,1,1,40,0,0,0,0,0,0,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,5006.0,5000.0,4505.0,4013.25,4031.5,4000.0,0
7086,210000.0,2,1,1,36,1,-2,-2,-2,-2,-2,3558.75,2984.75,2666.25,2326.75,1763.0,1256.0,1000.0,833.0,390.0,296.0,252.5,117.75,1
7087,130000.0,1,3,1,38,1,-2,-2,-2,-2,-2,3558.75,2984.75,2666.25,2326.75,1763.0,1256.0,1000.0,833.0,390.0,296.0,252.5,117.75,0
7088,170000.0,2,1,2,27,-2,-2,-2,-2,-1,2,6504.0,2984.75,2666.25,2326.75,1763.0,1256.0,1046.0,833.0,390.0,910.0,252.5,532.0,1
7089,190000.0,2,2,1,55,0,0,0,0,0,0,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,5006.0,5000.0,4505.0,3500.0,3500.0,3200.0,0
7090,230000.0,2,1,2,28,0,0,0,0,0,0,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,4231.0,4061.0,2846.0,2800.0,2909.0,2601.0,1
7091,120000.0,2,2,2,29,0,0,0,0,0,0,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,5006.0,5000.0,4160.0,4013.25,4031.5,4000.0,0
7092,50000.0,2,2,2,23,0,0,2,0,0,0,17313.0,20019.0,19399.0,19785.0,20465.0,20877.0,3000.0,833.0,709.0,1000.0,750.0,1000.0,1
7093,220000.0,2,2,2,41,0,0,0,0,0,0,32016.0,29052.0,23115.0,20354.0,7438.0,4887.0,2004.0,2009.0,4505.0,1000.0,1000.0,3000.0,1
7094,240000.0,2,1,2,32,2,0,0,0,0,0,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,5006.0,5000.0,4505.0,4013.25,4031.5,4000.0,0
7095,160000.0,2,2,1,27,0,0,0,-2,-2,-2,67091.0,44675.0,2666.25,2326.75,1763.0,1256.0,1020.0,833.0,390.0,296.0,252.5,117.75,1
7096,20000.0,2,2,2,23,0,0,0,0,2,0,4561.0,6474.0,8353.0,13192.0,14871.0,11536.0,2000.0,2000.0,4505.0,2000.0,1000.0,2000.0,0
7097,240000.0,2,1,2,34,1,-2,-2,-2,-2,-2,3558.75,2984.75,2666.25,2326.75,1763.0,1256.0,1000.0,833.0,1467.0,703.0,990.0,3200.0,0
7098,240000.0,1,1,1,38,1,-2,-2,-1,0,0,3558.75,2984.75,2666.25,15240.0,19656.0,24006.0,1000.0,833.0,4505.0,4013.25,4031.5,4000.0,0
7099,130000.0,2,2,1,47,0,0,0,0,0,0,67091.0,64006.25,60164.75,35671.0,36977.0,38931.0,3813.0,4013.0,1274.0,1878.0,3116.0,117.75,0
7100,170000.0,1,2,2,41,0,0,0,0,0,0,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,4781.0,3000.0,3000.0,3000.0,3000.0,3000.0,0
7101,150000.0,2,2,2,24,0,0,0,0,0,0,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,4000.0,5000.0,4000.0,4013.25,4031.5,4000.0,0
7102,180000.0,2,1,2,33,-2,-2,-2,-2,-2,-2,3558.75,2984.75,2666.25,2326.75,1763.0,1256.0,1845.0,833.0,471.0,296.0,335.0,200.0,0
7103,50000.0,1,3,2,35,0,0,0,-1,-1,-1,41646.0,43257.0,31473.0,2326.75,1763.0,3873.0,4000.0,5000.0,1473.0,1473.0,3873.0,390.0,0
7104,240000.0,2,4,1,44,0,0,0,0,0,0,47315.0,34623.0,34347.0,36082.0,32957.0,18797.0,3000.0,3500.0,4505.0,4000.0,4031.5,3000.0,0
7105,240000.0,2,1,2,37,-1,-1,-1,-1,-1,-1,20666.0,20666.0,10000.0,20666.0,10000.0,10000.0,5006.0,5000.0,4505.0,4013.25,4031.5,4000.0,0
7106,50000.0,1,3,2,47,0,0,0,0,0,0,48593.0,48653.0,15433.0,15037.0,10527.0,10736.0,1278.0,1469.0,463.0,381.0,383.0,398.0,0
7107,240000.0,1,1,1,43,-2,-2,-2,-2,-2,-2,3558.75,2984.75,2666.25,2326.75,1763.0,1256.0,1000.0,833.0,390.0,296.0,252.5,117.75,0
7108,100000.0,2,1,2,28,1,-1,-1,-2,-2,-2,3558.75,2984.75,2666.25,2326.75,1763.0,1256.0,1534.0,977.0,390.0,296.0,252.5,117.75,0
7109,240000.0,2,1,2,36,-1,-1,-2,-2,-2,-1,3558.75,2984.75,2666.25,2326.75,1763.0,1256.0,1000.0,833.0,390.0,296.0,252.5,310.0,0
7110,30000.0,2,2,2,28,0,0,0,0,2,2,28347.0,29880.0,29588.0,30687.0,25637.0,26468.0,2000.0,2000.0,2200.0,296.0,1800.0,117.75,0
7111,240000.0,1,2,2,27,-2,-2,-2,-2,-2,-1,67091.0,43431.0,60164.75,54506.0,50190.5,44873.0,5006.0,5000.0,4505.0,4013.25,4031.5,4000.0,0
7112,240000.0,1,1,2,40,0,0,0,0,0,0,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,5006.0,5000.0,4505.0,4013.25,4031.5,4000.0,0
7113,240000.0,2,1,1,30,-1,-1,-1,2,-1,-1,3558.75,2984.75,2666.25,2326.75,50190.5,49198.25,1000.0,4500.0,390.0,4013.25,4031.5,117.75,1
7114,130000.0,2,2,1,31,0,0,0,0,0,0,32215.0,33690.0,34859.0,34051.0,32827.0,16702.0,2000.0,2000.0,2000.0,1000.0,2000.0,4000.0,0
7115,220000.0,1,1,1,35,0,0,0,0,0,0,21960.0,21860.0,25463.0,28036.0,34552.0,43827.0,2000.0,4000.0,3000.0,4013.25,4031.5,3000.0,0
7116,60000.0,2,2,2,48,0,0,0,0,0,0,67091.0,64006.25,60164.75,54506.0,22552.0,23708.0,3000.0,3000.0,3000.0,4013.25,3000.0,3000.0,0
7117,120000.0,1,1,2,29,-2,-2,-2,-2,-2,-2,67091.0,64006.25,60164.75,54506.0,1763.0,1256.0,5006.0,4023.0,3300.0,296.0,252.5,4000.0,0
7118,30000.0,2,2,1,35,-1,-1,2,0,0,0,11359.0,27657.0,26745.0,27345.0,25300.0,1256.0,5006.0,833.0,1000.0,296.0,252.5,117.75,0
7119,130000.0,2,1,2,30,2,2,2,2,2,0,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,5006.0,5000.0,4505.0,296.0,4031.5,4000.0,1
7120,100000.0,2,2,1,35,-1,-1,-1,0,0,-1,29048.0,2984.75,4069.0,37069.0,20233.0,22227.0,1000.0,4069.0,4505.0,4013.25,4031.5,4000.0,0
7121,200000.0,2,1,2,26,0,-1,-1,-1,-1,-2,3558.75,2984.75,2666.25,2326.75,1763.0,1256.0,1000.0,833.0,390.0,296.0,252.5,117.75,0
7122,240000.0,2,2,1,47,0,0,0,0,0,0,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,5006.0,5000.0,4505.0,4013.25,4031.5,4000.0,0
7123,240000.0,1,1,1,45,2,2,0,0,0,0,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,1000.0,5000.0,3500.0,4013.25,4031.5,3000.0,1
7124,240000.0,2,1,2,42,0,0,0,-1,-1,-1,67091.0,64006.25,60164.75,2326.75,1763.0,1520.0,5006.0,5000.0,1682.0,1352.0,1520.0,1442.0,0
7125,140000.0,2,2,2,24,-2,-2,-2,-2,-2,-2,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,5006.0,3615.0,2573.0,2858.0,4031.5,2000.0,1
7126,220000.0,2,2,2,39,0,0,0,0,0,0,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,5006.0,5000.0,4505.0,4013.25,4031.5,4000.0,0
7127,20000.0,1,2,1,31,-1,-1,-1,-1,-1,-1,3558.75,2984.75,2666.25,2640.0,1763.0,1256.0,1386.0,1003.0,2640.0,1000.0,252.5,117.75,0
7128,240000.0,1,2,2,40,-1,-1,-1,-1,0,-1,33179.0,64006.25,48017.0,49403.0,40018.0,49198.25,5006.0,5000.0,4505.0,296.0,4031.5,4000.0,0
7129,210000.0,2,2,1,33,0,0,0,0,0,-1,8770.0,10972.0,22610.0,10161.0,5933.0,4164.0,5006.0,5000.0,4505.0,296.0,4031.5,816.0,1
7130,240000.0,2,2,2,39,0,0,0,0,0,0,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,5006.0,5000.0,4505.0,4013.25,4031.5,4000.0,0
7131,130000.0,1,2,1,44,2,0,0,0,0,2,16357.0,17287.0,19992.0,22329.0,23964.0,23428.0,1500.0,3000.0,3000.0,2000.0,252.5,1500.0,1
7132,200000.0,2,2,2,34,0,0,0,0,0,0,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,5006.0,5000.0,4505.0,4013.25,4031.5,4000.0,0
7133,150000.0,1,1,1,35,0,0,0,0,0,0,67091.0,64006.25,60164.75,54506.0,50190.5,46943.0,5006.0,5000.0,4200.0,1900.0,1600.0,1500.0,1
7134,50000.0,2,3,2,22,0,0,0,0,0,0,36926.0,52845.0,52148.0,32718.0,32096.0,30563.0,5006.0,3014.0,1309.0,4013.25,2008.0,4000.0,0
7135,60000.0,2,1,2,25,2,2,2,2,4,3,38050.0,39147.0,38223.0,43261.0,42009.0,41036.0,2000.0,833.0,4505.0,296.0,252.5,1400.0,1
7136,60000.0,1,1,2,27,-1,-1,-1,-1,0,-1,3558.75,5273.0,2666.25,5781.0,1763.0,1256.0,5006.0,5000.0,4505.0,296.0,1061.0,1239.0,0
7137,150000.0,2,3,1,29,0,0,0,0,0,0,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,4278.0,4500.0,3700.0,3716.0,3768.0,4000.0,0
7138,180000.0,1,1,1,38,2,2,2,2,2,2,47276.0,49256.0,50186.0,51102.0,50190.5,49198.25,3000.0,2000.0,2000.0,2000.0,2000.0,2100.0,1
7139,50000.0,1,2,2,22,0,0,0,0,0,0,55100.0,52440.0,47080.0,15718.0,13674.0,15145.0,2372.0,2149.0,1203.0,2000.0,1716.0,628.0,0
7140,10000.0,2,3,1,48,0,0,0,0,0,0,7863.0,8504.0,8162.0,6978.0,2278.0,1256.0,1172.0,1000.0,390.0,296.0,252.5,117.75,0
7141,100000.0,2,2,2,24,0,0,0,0,0,0,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,3730.0,3033.0,2676.0,2796.0,2806.0,2379.0,0
7142,30000.0,2,2,2,21,-2,-2,-2,-2,-2,-2,3558.75,2984.75,3260.0,4311.0,1763.0,1256.0,1000.0,3260.0,4311.0,1551.0,252.5,117.75,0
7143,50000.0,1,3,1,51,0,0,0,0,0,0,48550.0,46267.0,46716.0,29744.0,30060.0,29449.0,2000.0,1400.0,984.0,1013.0,1006.0,939.0,0
7144,30000.0,1,2,1,39,0,0,0,0,2,0,19643.0,20721.0,21867.0,24291.0,23766.0,23696.0,1700.0,1800.0,3100.0,296.0,565.0,117.75,1
7145,100000.0,2,2,2,30,2,2,2,2,2,2,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,4300.0,4000.0,3100.0,4013.25,252.5,3845.0,1
7146,100000.0,1,2,2,35,2,2,2,0,0,2,24524.0,27313.0,26580.0,26840.0,28810.0,28966.0,3500.0,833.0,1000.0,2400.0,780.0,2400.0,0
7147,240000.0,1,2,1,37,-2,-2,-2,-2,-2,-2,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,5006.0,5000.0,4505.0,4013.25,4031.5,4000.0,0
7148,140000.0,2,2,1,42,0,-1,-1,0,0,0,3726.0,2984.75,2666.25,4650.0,5764.0,7116.0,2846.0,1646.0,4500.0,3000.0,3000.0,1838.0,0
7149,240000.0,2,1,1,39,1,-2,-2,-2,-2,-2,3558.75,2984.75,2666.25,2326.75,1763.0,1256.0,1000.0,833.0,390.0,296.0,252.5,117.75,0
7150,240000.0,1,1,2,27,-1,2,-1,-1,-1,-1,3558.75,2984.75,2666.25,2326.75,1763.0,1362.0,1000.0,966.0,1500.0,1121.0,1362.0,1472.0,0
7151,230000.0,2,3,1,54,-1,-1,-1,-1,-1,-1,3558.75,2984.75,2666.25,2326.75,1950.0,1256.0,1000.0,1854.0,396.0,1950.0,1099.0,2040.0,0
7152,40000.0,2,1,2,24,0,0,0,0,0,0,28140.0,32343.0,39717.0,37263.0,35224.0,34111.0,5000.0,5000.0,4505.0,4000.0,4031.5,4000.0,1
7153,210000.0,2,1,1,34,0,0,0,0,0,0,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,3500.0,3300.0,3000.0,3000.0,3000.0,3000.0,0
7154,150000.0,2,2,1,37,0,0,0,0,0,-2,67091.0,64006.25,60164.75,54506.0,1763.0,1256.0,4610.0,2336.0,2290.0,296.0,252.5,117.75,0
7155,70000.0,2,3,1,27,2,2,2,2,2,2,27241.0,30416.0,29628.0,32350.0,33218.0,32532.0,3628.0,833.0,3218.0,1532.0,252.5,2257.0,1
7156,80000.0,2,2,2,24,0,0,0,-2,-2,-2,9591.0,2984.75,2666.25,2326.75,1763.0,1256.0,1000.0,833.0,390.0,296.0,252.5,117.75,0
7157,50000.0,1,2,2,30,0,0,0,0,0,0,49259.0,47114.0,60164.75,18801.0,16494.0,19191.0,2500.0,3320.0,2000.0,1000.0,3000.0,1000.0,0
7158,240000.0,2,2,2,27,-2,-2,-2,-2,-2,-2,3558.75,2984.75,2666.25,2326.75,1763.0,1256.0,1000.0,833.0,390.0,296.0,252.5,117.75,0
7159,180000.0,2,2,2,30,0,0,0,0,0,0,63182.0,64006.25,55112.0,54506.0,50190.5,49198.25,2166.0,2002.0,2200.0,2242.0,2100.0,2330.0,0
7160,150000.0,2,1,2,35,-2,-2,-2,-2,-2,-2,9164.0,14011.0,7715.0,8295.0,7301.0,4388.0,5006.0,5000.0,4505.0,4013.25,4031.5,1600.0,0
7161,60000.0,1,1,2,24,0,0,0,0,0,0,20873.0,22228.0,22691.0,22816.0,26587.0,22917.0,2000.0,1246.0,720.0,4013.25,1700.0,4000.0,0
7162,100000.0,2,2,2,37,0,0,0,0,0,0,67091.0,64006.25,15697.0,11353.0,9306.0,9693.0,3082.0,2022.0,1000.0,1000.0,500.0,300.0,1
7163,90000.0,2,2,1,26,2,0,0,0,0,0,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,5000.0,4300.0,3500.0,3500.0,3700.0,3100.0,0
7164,20000.0,1,2,1,43,0,0,0,0,0,0,14102.0,14870.0,16116.0,16436.0,16781.0,17112.0,1300.0,1500.0,588.0,610.0,611.0,788.0,0
7165,240000.0,2,1,2,32,-2,-2,-2,-2,-2,-2,3558.75,2984.75,2666.25,2326.75,1763.0,1256.0,1000.0,833.0,390.0,296.0,400.0,4000.0,1
7166,90000.0,2,3,1,68,-2,-2,-2,-2,-1,-1,3558.75,2984.75,2666.25,2326.75,1763.0,49198.25,1000.0,1000.0,1000.0,1052.0,4031.5,3000.0,0
7167,240000.0,1,2,2,36,1,-2,-1,0,0,0,3558.75,8546.0,60164.75,54506.0,50190.5,49198.25,5006.0,5000.0,3468.0,4013.25,4031.5,4000.0,0
7168,210000.0,1,1,1,37,-1,-1,-1,-1,-1,-1,3558.75,2984.75,2666.25,2667.0,1763.0,1256.0,1000.0,1188.0,2667.0,546.0,578.0,2769.0,0
7169,30000.0,1,2,2,29,2,0,0,-2,-2,-2,28603.0,28785.0,2666.25,2326.75,1763.0,1256.0,1000.0,833.0,390.0,296.0,252.5,117.75,1
7170,20000.0,1,2,1,51,0,0,-2,-2,-2,-2,10400.0,2984.75,2666.25,2326.75,1763.0,1256.0,1000.0,833.0,390.0,296.0,252.5,117.75,1
7171,50000.0,2,1,2,23,1,-2,-2,-2,-2,-2,3558.75,2984.75,2666.25,2326.75,1763.0,1256.0,1000.0,833.0,390.0,296.0,252.5,117.75,0
7172,240000.0,2,3,1,39,-1,-1,-1,-1,-1,-2,4964.0,2984.75,2666.25,2326.75,1763.0,1256.0,1000.0,2011.0,1116.0,296.0,252.5,117.75,0
7173,80000.0,2,3,1,28,0,0,0,0,0,-2,36847.0,38847.0,35017.0,36175.0,1763.0,1256.0,2000.0,2000.0,2000.0,296.0,252.5,117.75,0
7174,150000.0,1,1,1,47,-1,-1,-1,-1,-1,-1,4003.0,2984.75,3190.0,2326.75,1763.0,1256.0,2891.0,3205.0,390.0,390.0,390.0,376.0,0
7175,20000.0,1,2,1,36,2,2,2,2,2,2,25274.0,25026.0,23073.0,22857.0,21143.0,21482.0,1700.0,833.0,1653.0,296.0,1940.0,117.75,0
7176,150000.0,2,3,1,55,-2,-2,-2,-2,-2,-2,3558.75,2984.75,2666.25,2900.0,2512.0,3514.0,2101.0,2160.0,3046.0,2519.0,3625.0,117.75,0
7177,240000.0,1,3,1,29,0,0,0,0,0,0,67091.0,64006.25,60164.75,54506.0,50190.5,49198.25,5006.0,5000.0,4505.0,4013.25,4031.5,4000.0,0
7178,240000.0,1,2,1,61,1,-2,-2,-2,-2,-2,3558.75,2984.75,2666.25,2326.75,1763.0,1256.0,1000.0,833.0,390.0,296.0,252.5,117.75,1
7179,100000.0,2,3,1,33,0,0,2,0,0,2,32526.0,37106.0,36260.0,36995.0,39355.0,39982.0,5006.0,833.0,1285.0,2916.0,1368.0,117.75,0
